row,col,x,y,land surface temperature
1612,78,593445.0,3332325.0,329.4851379394531
1499,1688,641745.0,3335715.0,330.3977355957031
483,1480,635505.0,3366195.0,327.277099609375
1459,1687,641715.0,3336915.0,330.9822082519531
1502,1149,625575.0,3335625.0,329.2766418457031
1291,952,619665.0,3341955.0,330.8283996582031
547,1241,628335.0,3364275.0,329.4031066894531
1248,584,608625.0,3343245.0,327.553955078125
1006,1046,622485.0,3350505.0,329.5158996582031
553,1240,628305.0,3364095.0,328.705810546875
444,950,619605.0,3367365.0,333.5730895996094
1530,1287,629715.0,3334785.0,329.5876770019531
1532,832,616065.0,3334725.0,328.548583984375
581,1090,623805.0,3363255.0,329.9055480957031
132,1493,635895.0,3376725.0,326.7951354980469
455,1562,637965.0,3367035.0,327.557373046875
636,1650,640605.0,3361605.0,328.384521484375
1522,783,614595.0,3335025.0,328.900634765625
797,63,592995.0,3356775.0,327.789794921875
798,1256,628785.0,3356745.0,331.96319580078125
743,187,596715.0,3358395.0,327.355712890625
1175,250,598605.0,3345435.0,327.359130859375
601,53,592695.0,3362655.0,328.541748046875
1218,1155,625755.0,3344145.0,327.806884765625
1602,1405,633255.0,3332625.0,330.4250793457031
1351,1236,628185.0,3340155.0,332.80743408203125
1613,1186,626685.0,3332295.0,329.3860168457031
479,1208,627345.0,3366315.0,328.849365234375
1372,1417,633615.0,3339525.0,330.0320129394531
1194,1625,639855.0,3344865.0,329.085205078125
1542,1469,635175.0,3334425.0,329.010009765625
1593,1543,637395.0,3332895.0,327.724853515625
1093,291,599835.0,3347895.0,328.446044921875
1263,1493,635895.0,3342795.0,329.6252746582031
1417,817,615615.0,3338175.0,329.5876770019531
513,1139,625275.0,3365295.0,328.562255859375
251,156,595785.0,3373155.0,324.73748779296875
37,1341,631335.0,3379575.0,333.10137939453125
1040,95,593955.0,3349485.0,325.9338073730469
1589,507,606315.0,3333015.0,329.9363098144531
453,1177,626415.0,3367095.0,328.176025390625
876,1112,624465.0,3354405.0,329.6116027832031
374,205,597255.0,3369465.0,324.42303466796875
164,1555,637755.0,3375765.0,327.427490234375
613,1661,640935.0,3362295.0,328.364013671875
57,639,610275.0,3378975.0,328.654541015625
1276,365,602055.0,3342405.0,325.1955261230469
1432,1713,642495.0,3337725.0,331.21807861328125
381,1016,621585.0,3369255.0,329.1706848144531
1456,975,620355.0,3337005.0,328.774169921875
393,919,618675.0,3368895.0,328.162353515625
1502,1690,641805.0,3335625.0,330.0525207519531
310,663,610995.0,3371385.0,329.115966796875
1479,978,620445.0,3336315.0,328.452880859375
1379,1196,626985.0,3339315.0,329.8952941894531
1596,132,595065.0,3332805.0,326.5627136230469
1207,1320,630705.0,3344475.0,328.859619140625
1498,1157,625815.0,3335745.0,329.1843566894531
799,1583,638595.0,3356715.0,326.3610534667969
1301,472,605265.0,3341655.0,326.6037292480469
1187,1046,622485.0,3345075.0,330.0012512207031
1520,791,614835.0,3335085.0,329.4338684082031
131,1687,641715.0,3376755.0,328.052978515625
657,1166,626085.0,3360975.0,327.823974609375
1056,899,618075.0,3349005.0,328.637451171875
1465,1342,631365.0,3336735.0,329.5842590332031
422,233,598095.0,3368025.0,326.9557800292969
1439,583,608595.0,3337515.0,328.630615234375
1302,906,618285.0,3341625.0,328.948486328125
597,49,592575.0,3362775.0,328.015380859375
476,163,595995.0,3366405.0,325.6945495605469
536,1025,621855.0,3364605.0,326.9933776855469
1361,1258,628845.0,3339855.0,330.6335754394531
1165,1384,632625.0,3345735.0,331.52227783203125
270,1397,633015.0,3372585.0,328.900634765625
1662,430,604005.0,3330825.0,329.3996887207031
685,1138,625245.0,3360135.0,328.924560546875
215,1309,630375.0,3374235.0,331.0505676269531
942,120,594705.0,3352425.0,328.076904296875
1658,1254,628725.0,3330945.0,333.5525817871094
1459,108,594345.0,3336915.0,326.1593933105469
345,1395,632955.0,3370335.0,328.066650390625
1345,899,618075.0,3340335.0,328.897216796875
1088,307,600315.0,3348045.0,326.5763854980469
1175,715,612555.0,3345435.0,327.424072265625
704,1245,628455.0,3359565.0,328.603271484375
1189,778,614445.0,3345015.0,331.19415283203125
1504,211,597435.0,3335565.0,326.5387878417969
765,1090,623805.0,3357735.0,331.65216064453125
802,946,619485.0,3356625.0,327.519775390625
1121,1674,641325.0,3347055.0,327.724853515625
1119,1625,639855.0,3347115.0,329.2219543457031
456,1491,635835.0,3367005.0,327.0788269042969
382,1016,621585.0,3369225.0,329.9602355957031
777,1262,628965.0,3357375.0,329.4304504394531
195,1412,633465.0,3374835.0,327.731689453125
1300,982,620565.0,3341685.0,330.8113098144531
1466,834,616125.0,3336705.0,328.565673828125
1457,307,600315.0,3336975.0,326.7370300292969
1619,252,598665.0,3332115.0,326.3268737792969
1034,918,618645.0,3349665.0,328.975830078125
1095,794,614925.0,3347835.0,331.20440673828125
1649,359,601875.0,3331215.0,327.871826171875
121,1737,643215.0,3377055.0,329.3928527832031
190,1532,637065.0,3374985.0,326.6755065917969
1640,1140,625305.0,3331485.0,330.5583801269531
872,1037,622215.0,3354525.0,330.7805480957031
1662,342,601365.0,3330825.0,327.0241394042969
1520,1411,633435.0,3335085.0,330.2405090332031
328,742,613365.0,3370845.0,329.7278137207031
1626,964,620025.0,3331905.0,328.469970703125
1061,1271,629235.0,3348855.0,328.883544921875
1417,816,615585.0,3338175.0,329.3552551269531
1365,1258,628845.0,3339735.0,329.6970520019531
98,1528,636945.0,3377745.0,328.158935546875
132,574,608325.0,3376725.0,325.3903503417969
1559,1685,641655.0,3333915.0,328.001708984375
1643,959,619875.0,3331395.0,328.408447265625
594,678,611445.0,3362865.0,327.512939453125
1351,1228,627945.0,3340155.0,330.9958801269531
1164,1382,632565.0,3345765.0,331.41973876953125
905,1229,627975.0,3353535.0,327.403564453125
777,1267,629115.0,3357375.0,329.085205078125
704,1247,628515.0,3359565.0,328.254638671875
704,1355,631755.0,3359565.0,327.639404296875
1126,1375,632355.0,3346905.0,327.372802734375
837,266,599085.0,3355575.0,328.052978515625
271,1382,632565.0,3372555.0,330.2370910644531
35,1340,631305.0,3379635.0,333.06719970703125
143,1590,638805.0,3376395.0,327.639404296875
224,1012,621465.0,3373965.0,328.572509765625
63,1671,641235.0,3378795.0,328.739990234375
85,599,609075.0,3378135.0,326.9045104980469
1616,78,593445.0,3332205.0,328.093994140625
64,1002,621165.0,3378765.0,327.465087890625
1069,1650,640605.0,3348615.0,327.564208984375
623,68,593145.0,3361995.0,327.892333984375
1652,1328,630945.0,3331125.0,331.0437316894531
65,843,616395.0,3378735.0,327.092529296875
215,1310,630405.0,3374235.0,330.7087707519531
1318,1321,630735.0,3341145.0,331.38214111328125
1635,1115,624555.0,3331635.0,329.5261535644531
58,1168,626145.0,3378945.0,328.531494140625
182,784,614625.0,3375225.0,326.9455261230469
1382,171,596235.0,3339225.0,327.721435546875
